"participant_id","pic_id","n_lineups","age","gender","academic_study","computer_mouse","recruitment","dataset_id","set","curvature","target","null","scale","correct","response_no","binary_response","conf_level","choice_reason"
"33d83b921c8734223e8a7894163ce1fd","12",11,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"6",0,"Neutral","Outlier(s)"
"33d83b921c8734223e8a7894163ce1fd","6",11,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"17",0,"Certain","Different range"
"33d83b921c8734223e8a7894163ce1fd","22",11,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"9",0,"Certain","Different range"
"33d83b921c8734223e8a7894163ce1fd","7",11,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"18",0,"Neutral","Different slope"
"33d83b921c8734223e8a7894163ce1fd","23",11,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"8",0,"Certain","Different shape"
"33d83b921c8734223e8a7894163ce1fd","14",11,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"2",0,"Certain","Different shape, Different slope"
"33d83b921c8734223e8a7894163ce1fd","7",11,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"4",0,"Certain","Different slope"
"33d83b921c8734223e8a7894163ce1fd","8",11,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Neutral","Outlier(s)"
"33d83b921c8734223e8a7894163ce1fd","28",11,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Certain","Clustering, Different shape"
"33d83b921c8734223e8a7894163ce1fd","27",11,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"6",0,"Neutral","Outlier(s)"
"33d83b921c8734223e8a7894163ce1fd","22",11,"19-25","Female","Some Undergraduate Courses","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Certain","Different shape, Different slope"
"25025b6021a14bd3a7f245a9295cf8fb","10",12,"41-45","Female","Graduate Degree","No","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Certain","Different slope"
"25025b6021a14bd3a7f245a9295cf8fb","31",12,"41-45","Female","Graduate Degree","No","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"3",0,"Certain","Clustering"
"25025b6021a14bd3a7f245a9295cf8fb","13",12,"41-45","Female","Graduate Degree","No","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"13",0,"Certain","Clustering"
"25025b6021a14bd3a7f245a9295cf8fb","24",12,"41-45","Female","Graduate Degree","No","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"16",0,"Certain","Clustering"
"25025b6021a14bd3a7f245a9295cf8fb","30",12,"41-45","Female","Graduate Degree","No","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"2",0,"Certain","Clustering"
"25025b6021a14bd3a7f245a9295cf8fb","31",12,"41-45","Female","Graduate Degree","No","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"19",0,"Certain","Clustering"
"25025b6021a14bd3a7f245a9295cf8fb","28",12,"41-45","Female","Graduate Degree","No","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"10",0,"Certain","Different slope"
"25025b6021a14bd3a7f245a9295cf8fb","6",12,"41-45","Female","Graduate Degree","No","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"12",1,"Certain","Different slope"
"25025b6021a14bd3a7f245a9295cf8fb","10",12,"41-45","Female","Graduate Degree","No","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Certain","Clustering"
"25025b6021a14bd3a7f245a9295cf8fb","23",12,"41-45","Female","Graduate Degree","No","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Certain","Clustering"
"25025b6021a14bd3a7f245a9295cf8fb","31",12,"41-45","Female","Graduate Degree","No","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"19",0,"Certain","Clustering, Different range"
"25025b6021a14bd3a7f245a9295cf8fb","15",12,"41-45","Female","Graduate Degree","No","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"15",0,"Certain","Clustering"
"a0600a05cf09941710e9023921e93f0d","12",12,"","Male","Some Undergraduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different slope"
"a0600a05cf09941710e9023921e93f0d","31",12,"","Male","Some Undergraduate Courses","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"4",0,"Certain","Different range"
"a0600a05cf09941710e9023921e93f0d","9",12,"","Male","Some Undergraduate Courses","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Different shape"
"a0600a05cf09941710e9023921e93f0d","10",12,"","Male","Some Undergraduate Courses","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"19",0,"Certain","Different range"
"a0600a05cf09941710e9023921e93f0d","7",12,"","Male","Some Undergraduate Courses","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","linear",14,"14",1,"Certain","Different range"
"a0600a05cf09941710e9023921e93f0d","6",12,"","Male","Some Undergraduate Courses","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","log",12,"19",0,"Neutral","Different range"
"a0600a05cf09941710e9023921e93f0d","30",12,"","Male","Some Undergraduate Courses","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"2",0,"Certain","Different range"
"a0600a05cf09941710e9023921e93f0d","30",12,"","Male","Some Undergraduate Courses","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"2",0,"Certain","Different shape"
"a0600a05cf09941710e9023921e93f0d","12",12,"","Male","Some Undergraduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Different shape"
"a0600a05cf09941710e9023921e93f0d","11",12,"","Male","Some Undergraduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Very Certain","Different shape"
"a0600a05cf09941710e9023921e93f0d","28",12,"","Male","Some Undergraduate Courses","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"19",0,"Certain","Different range"
"a0600a05cf09941710e9023921e93f0d","11",12,"","Male","Some Undergraduate Courses","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"17",1,"Very Certain","Different range"
"4c627f946ae081cda8aef5c5dd61df63","9",12,"26-30","Male","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Clustering"
"4c627f946ae081cda8aef5c5dd61df63","31",12,"26-30","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"12",1,"Very Certain","Different slope"
"4c627f946ae081cda8aef5c5dd61df63","13",12,"26-30","Male","Graduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"11",0,"Neutral","Outlier(s)"
"4c627f946ae081cda8aef5c5dd61df63","22",12,"26-30","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Certain","Different slope"
"4c627f946ae081cda8aef5c5dd61df63","5",12,"26-30","Male","Graduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"1",0,"Certain","Different range"
"4c627f946ae081cda8aef5c5dd61df63","25",12,"26-30","Male","Graduate Degree","Yes","Prolific","ee322d63db5869407801b2c6cd54c452","1","t-H_n-E","H","E","linear",1,"1",1,"Neutral","Different shape, Different slope"
"4c627f946ae081cda8aef5c5dd61df63","24",12,"26-30","Male","Graduate Degree","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","log",13,"13",1,"Certain","Different slope"
"4c627f946ae081cda8aef5c5dd61df63","16",12,"26-30","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Certain","Different range, Different shape, Different slope"
"4c627f946ae081cda8aef5c5dd61df63","22",12,"26-30","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Certain","Clustering, Different range, Different slope"
"4c627f946ae081cda8aef5c5dd61df63","22",12,"26-30","Male","Graduate Degree","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","log",1,"1",1,"Certain","Clustering, Different range, Different slope"
"4c627f946ae081cda8aef5c5dd61df63","10",12,"26-30","Male","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Certain","Clustering, Different shape, Different slope"
"4c627f946ae081cda8aef5c5dd61df63","12",12,"26-30","Male","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Very Certain","Clustering, Different range, Different shape, Different slope"
"903fc9c4c7ddaf2e78d0604f5ba2f746","9",10,"19-25","Female","Prefer not to answer","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Different slope"
"903fc9c4c7ddaf2e78d0604f5ba2f746","31",10,"19-25","Female","Prefer not to answer","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"4",0,"Neutral","Different slope"
"903fc9c4c7ddaf2e78d0604f5ba2f746","9",10,"19-25","Female","Prefer not to answer","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Clustering"
"903fc9c4c7ddaf2e78d0604f5ba2f746","10",10,"19-25","Female","Prefer not to answer","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Neutral","Different slope"
"903fc9c4c7ddaf2e78d0604f5ba2f746","16",10,"19-25","Female","Prefer not to answer","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","log",10,"10",1,"Certain","Different shape"
"903fc9c4c7ddaf2e78d0604f5ba2f746","21",10,"19-25","Female","Prefer not to answer","Yes","Prolific","17c70f64092db27a58faa6c255efd8ba","1","t-M_n-H","M","H","linear",1,"1",1,"Uncertain","Different slope"
"903fc9c4c7ddaf2e78d0604f5ba2f746","28",10,"19-25","Female","Prefer not to answer","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","log",9,"9",1,"Very Certain","Different slope"
"903fc9c4c7ddaf2e78d0604f5ba2f746","32",10,"19-25","Female","Prefer not to answer","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","log",12,"12",1,"Certain","Different shape, Different slope"
"903fc9c4c7ddaf2e78d0604f5ba2f746","8",10,"19-25","Female","Prefer not to answer","Yes","Prolific","076f2d6385d635ea49402478f7e44cab","2","t-E_n-M","E","M","log",14,"14",1,"Very Certain","Different slope"
"903fc9c4c7ddaf2e78d0604f5ba2f746","23",10,"19-25","Female","Prefer not to answer","Yes","Prolific","70eebf16937fb9e77a3b806afe9aa528","2","t-M_n-H","M","H","linear",13,"13",1,"Certain","Clustering, Different shape"
"c77c12390b6196ab0cb0715b553610ca","31",12,"36-40","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"15",0,"Certain","Outlier(s)"
"c77c12390b6196ab0cb0715b553610ca","13",12,"36-40","Male","Graduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"10",1,"Certain","Different slope"
"c77c12390b6196ab0cb0715b553610ca","10",12,"36-40","Male","Graduate Degree","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Very Certain","Clustering"
"c77c12390b6196ab0cb0715b553610ca","30",12,"36-40","Male","Graduate Degree","Yes","Prolific","1b39b36e7a6189897f2015f191953b9d","1","t-H_n-M","H","M","log",12,"10",0,"Certain","Clustering"
"c77c12390b6196ab0cb0715b553610ca","5",12,"36-40","Male","Graduate Degree","Yes","Prolific","9f2d96ab9212ba1d26f176b00e6eeec0","1","t-E_n-M","E","M","linear",12,"18",0,"Certain","Different shape"
"c77c12390b6196ab0cb0715b553610ca","15",12,"36-40","Male","Graduate Degree","Yes","Prolific","07f1a227ee4ee73124d6589fada210dc","2","t-M_n-E","M","E","linear",10,"2",0,"Very Certain","Different slope"
"c77c12390b6196ab0cb0715b553610ca","31",12,"36-40","Male","Graduate Degree","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"5",0,"Certain","Different slope"
"c77c12390b6196ab0cb0715b553610ca","27",12,"36-40","Male","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"5",0,"Certain","Clustering"
"c77c12390b6196ab0cb0715b553610ca","11",12,"36-40","Male","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","linear",17,"20",0,"Very Certain","Different range"
"c77c12390b6196ab0cb0715b553610ca","12",12,"36-40","Male","Graduate Degree","Yes","Prolific","909f6bb4a0bbb8708bcc2d96c0b7052f","2","t-E_n-H","E","H","log",17,"17",1,"Certain","Different slope"
"c77c12390b6196ab0cb0715b553610ca","14",12,"36-40","Male","Graduate Degree","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","log",10,"13",0,"Neutral","Clustering"
"c77c12390b6196ab0cb0715b553610ca","27",12,"36-40","Male","Graduate Degree","Yes","Prolific","b8efad9285426a191f979b32a5094198","2","t-H_n-E","H","E","linear",9,"15",0,"Certain","Clustering, Different slope"
"278fb0150419cc027aaad625e3fcfa1e","9",13,"19-25","Male","Some Graduate Courses","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","linear",15,"15",1,"Certain","Different shape, Different slope, Outlier(s)"
"278fb0150419cc027aaad625e3fcfa1e","31",13,"19-25","Male","Some Graduate Courses","Yes","Prolific","914e02881a7432dc34831c5dff0477e0","2","t-H_n-M","H","M","linear",12,"4",0,"Uncertain","Different shape"
"278fb0150419cc027aaad625e3fcfa1e","13",13,"19-25","Male","Some Graduate Courses","Yes","Prolific","85c5c5a6ab4fdb3aaf06947e0b9d4483","1","t-M_n-E","M","E","linear",10,"11",0,"Uncertain","Different shape, Outlier(s)"
"278fb0150419cc027aaad625e3fcfa1e","10",13,"19-25","Male","Some Graduate Courses","Yes","Prolific","8105c77bcc5d38d9b4e742f1b76de5fc","1","t-E_n-H","E","H","log",15,"15",1,"Neutral","Different shape"
